id,source_id
5131,dc_431
5132,dc_3286
5133,dc_5724
5134,dc_3094
5135,dc_3116
5136,dc_3967
5137,dc_1267
5138,dc_3362
5139,dc_3910
5140,dc_3912
5141,dc_4447
5142,dc_3946
5143,dc_1905
5144,dc_3966
5145,dc_3743
5146,dc_1952
5147,dc_1963
5148,dc_1964
5149,dc_1966
5150,dc_3258
5151,dc_4033
5152,dc_2016
5153,dc_3559
5154,dc_1342
5155,dc_3453
5156,dc_3456
5157,dc_3243
5158,dc_4316
5159,dc_5488
5160,dc_5288
5161,dc_5293
5162,dc_1901
5163,dc_3795
5164,dc_5908
5165,dc_5244
5166,dc_1160
5167,dc_1182
5168,dc_5121
5169,dc_5127
5170,dc_566
5171,dc_1906
5172,dc_4003
5173,dc_4266
5174,dc_983
5175,dc_5097
5176,dc_5100
5177,dc_494
5178,dc_5119
5179,dc_5463
5180,dc_5128
5181,dc_3850
5182,dc_3160
5183,dc_1451
5184,dc_5819
5185,dc_5687
5186,dc_5547
5187,dc_6409
5188,dc_6410
5189,dc_6679
5190,dc_6434
5191,dc_6436
5192,dc_6441
5193,dc_6445
5194,dc_6447
5195,dc_6456
5196,dc_6458
5197,dc_6974
5198,dc_6464
5199,dc_6497
5200,dc_6498
5201,dc_6244
5202,dc_6501
5203,dc_6271
5204,dc_6532
5205,dc_6045
5206,dc_6818
5207,dc_6570
5208,dc_6596
5209,dc_6354
5210,dc_6113
5211,dc_6898
5212,dc_1797
5213,dc_4359
5214,dc_1038
5215,dc_4415
5216,dc_5206
5217,dc_4960
5218,dc_4202
5219,dc_4206
5220,dc_122
5221,dc_4223
5222,dc_4224
5223,dc_139
5224,dc_4245
5225,dc_4267
5226,dc_4779
5227,dc_1716
5228,dc_4816
5229,dc_5083
5230,dc_991
5231,dc_4092
5232,dc_1105
5233,dc_657
5234,dc_4255
5235,dc_3496
5236,dc_4055
5237,dc_3550
5238,dc_3085
5239,dc_3389
5240,dc_1513
5241,dc_5633
5242,dc_5519
5243,dc_5680
5244,dc_5623
5245,dc_3334
5246,dc_3113
5247,dc_5366
5248,dc_5112
5249,dc_3884
5250,dc_4423
5251,dc_2982
5252,dc_1204
5253,dc_4801
5254,dc_709
5255,dc_720
5256,dc_3573
5257,dc_5311
5258,dc_5418
5259,dc_4609
5260,dc_4636
5261,dc_285
5262,dc_826
5263,dc_4680
5264,dc_4936
5265,dc_847
5266,dc_4963
5267,dc_896
5268,dc_4237
5269,dc_4758
5270,dc_4036
5271,dc_4804
5272,dc_4806
5273,dc_4551
5274,dc_979
5275,dc_4824
5276,dc_988
5277,dc_4074
5278,dc_4091
5279,dc_4093
5280,dc_4094
5281,dc_5916
5282,dc_6007
5283,dc_5087
5284,dc_5553
5285,dc_3404
5286,dc_3428
5287,dc_3182
5288,dc_3196
5289,dc_3224
5290,dc_5749
5291,dc_5752
5292,dc_5849
5293,dc_5470
5294,dc_5617
5295,dc_5263
5296,dc_6152
5297,dc_6669
5298,dc_4141
5299,dc_3378
5300,dc_6718
5301,dc_5184
5302,dc_6470
5303,dc_6766
5304,dc_6528
5305,dc_6790
5306,dc_6536
5307,dc_6544
5308,dc_6546
5309,dc_6554
5310,dc_6043
5311,dc_6555
5312,dc_6556
5313,dc_3491
5314,dc_3754
5315,dc_6594
5316,dc_3808
5317,dc_6637
5318,dc_6902
5319,dc_817
5320,dc_345
5321,dc_4270
5322,dc_4532
5323,dc_457
5324,dc_3099
5325,dc_3137
5326,dc_3502
5327,dc_3508
5328,dc_3527
5329,dc_3820
5330,dc_5719
5331,dc_5638
5332,dc_5644
5333,dc_5585
5334,dc_5387
5335,dc_5500
5336,dc_5341
5337,dc_5344
5338,dc_510
5339,dc_3083
5340,dc_3088
5341,dc_3169
5342,dc_3177
5343,dc_3020
5344,dc_3044
5345,dc_3063
5346,dc_5130
5347,dc_3262
5348,dc_3521
5349,dc_3810
5350,dc_4846
5351,dc_761
5352,dc_5415
5353,dc_1561
5354,dc_3110
5355,dc_1325
5356,dc_3118
5357,dc_3592
5358,dc_3595
5359,dc_4885
5360,dc_4121
5361,dc_4177
5362,dc_1885
5363,dc_3687
5364,dc_4458
5365,dc_5005
5366,dc_3728
5367,dc_4771
5368,dc_3768
5369,dc_3257
5370,dc_1984
5371,dc_3009
5372,dc_3801
5373,dc_3627
5374,dc_3631
5375,dc_3636
5376,dc_3929
5377,dc_4254
5378,dc_4000
5379,dc_4262
5380,dc_3498
5381,dc_948
5382,dc_3519
5383,dc_3553
5384,dc_747
5385,dc_5946
5386,dc_1142
5387,dc_5866
5388,dc_3055
5389,dc_5985
5390,dc_5611
5391,dc_5698
5392,dc_5699
5393,dc_5268
5394,dc_5808
5395,dc_5848
5396,dc_1056
5397,dc_1091
5398,dc_714
5399,dc_716
5400,dc_5677
5401,dc_5512
5402,dc_3919
5403,dc_1895
5404,dc_1898
5405,dc_1647
5406,dc_3955
5407,dc_1914
5408,dc_3962
5409,dc_1920
5410,dc_3996
5411,dc_4007
5412,dc_1976
5413,dc_1977
5414,dc_3001
5415,dc_3785
5416,dc_1748
5417,dc_2007
5418,dc_4582
5419,dc_3579
5420,dc_1355
5421,dc_3403
5422,dc_3450
5423,dc_3454
5424,dc_3215
5425,dc_3251
5426,dc_3275
5427,dc_1975
5428,dc_5454
5429,dc_6920
5430,dc_3655
5431,dc_3659
5432,dc_3664
5433,dc_3711
5434,dc_4015
5435,dc_3014
5436,dc_5540
5437,dc_5543
5438,dc_5555
5439,dc_5566
5440,dc_5126
5441,dc_5136
5442,dc_4671
5443,dc_5216
5444,dc_4966
5445,dc_5222
5446,dc_4199
5447,dc_4718
5448,dc_4487
5449,dc_904
5450,dc_4236
5451,dc_1701
5452,dc_1707
5453,dc_4295
5454,dc_4325
5455,dc_5095
5456,dc_5114
5457,dc_1539
5458,dc_3418
5459,dc_3431
5460,dc_3462
5461,dc_1522
5462,dc_5640
5463,dc_5689
5464,dc_3109
5465,dc_1576
5466,dc_3115
5467,dc_1586
5468,dc_3125
5469,dc_3133
5470,dc_4428
5471,dc_5976
5472,dc_5343
5473,dc_5307
5474,dc_4109
5475,dc_1064
5476,dc_848
5477,dc_849
5478,dc_4706
5479,dc_6527
5480,dc_3992
5481,dc_4521
5482,dc_4533
5483,dc_182
5484,dc_4065
5485,dc_4089
5486,dc_5910
5487,dc_5961
5488,dc_5269
5489,dc_1177
5490,dc_2992
5491,dc_5861
5492,dc_5780
5493,dc_5806
5494,dc_5827
5495,dc_4353
5496,dc_779
5497,dc_4626
5498,dc_4724
5499,dc_411
5500,dc_4261
5501,dc_4272
5502,dc_4286
5503,dc_4311
5504,dc_4576
5505,dc_994
5506,dc_4586
5507,dc_1014
5508,dc_4351
5509,dc_5508
5510,dc_5281
5511,dc_4904
5512,dc_4410
5513,dc_579
5514,dc_1118
5515,dc_4817
5516,dc_3798
5517,dc_985
5518,dc_3290
5519,dc_5092
5520,dc_4327
5521,dc_4328
5522,dc_5116
5523,dc_4606
5524,dc_5429
5525,dc_3899
5526,dc_3922
5527,dc_3458
5528,dc_4248
5529,dc_4253
5530,dc_4525
5531,dc_693
5532,dc_3551
5533,dc_738
5534,dc_5657
5535,dc_5690
5536,dc_3596
5537,dc_3623
5538,dc_3880
5539,dc_4928
5540,dc_3959
5541,dc_4787
5542,dc_4797
5543,dc_710
5544,dc_4342
5545,dc_5295
5546,dc_1795
5547,dc_4356
5548,dc_3420
5549,dc_3241
5550,dc_3326
5551,dc_3149
5552,dc_1421
5553,dc_3016
5554,dc_3371
5555,dc_3168
5556,dc_3436
5557,dc_3048
5558,dc_3058
5559,dc_3090
5560,dc_1327
5561,dc_3127
5562,dc_5917
5563,dc_5943
5564,dc_5986
5565,dc_5247
5566,dc_2986
5567,dc_2989
5568,dc_2990
5569,dc_1211
5570,dc_5871
5571,dc_5880
5572,dc_5887
5573,dc_5794
5574,dc_5844
5575,dc_5517
5576,dc_5273
5577,dc_5290
5578,dc_5335
5579,dc_5459
5580,dc_5563
5581,dc_5577
5582,dc_5600
5583,dc_5621
5584,dc_8211
5585,dc_9012
5586,dc_9015
5587,dc_9016
5588,dc_9018
5589,dc_9027
5590,dc_8329
5591,dc_8194
5592,dc_8198
5593,dc_8199
5594,dc_7945
5595,dc_8207
5596,dc_8209
5597,dc_8213
5598,dc_8215
5599,dc_8218
5600,dc_8219
5601,dc_8220
5602,dc_8221
5603,dc_8222
5604,dc_8223
5605,dc_8224
5606,dc_8226
5607,dc_7979
5608,dc_7999
5609,dc_9024
5610,dc_8257
5611,dc_8026
5612,dc_8283
5613,dc_8028
5614,dc_8031
5615,dc_8039
5616,dc_7784
5617,dc_8041
5618,dc_8051
5619,dc_7799
5620,dc_8056
5621,dc_8059
5622,dc_8061
5623,dc_8062
5624,dc_8063
5625,dc_8064
5626,dc_8067
5627,dc_8072
5628,dc_8073
5629,dc_8079
5630,dc_7824
5631,dc_8080
5632,dc_8081
5633,dc_8084
5634,dc_8086
5635,dc_7576
5636,dc_8088
5637,dc_7577
5638,dc_8089
5639,dc_7580
5640,dc_8094
5641,dc_8096
5642,dc_8112
5643,dc_8114
5644,dc_8119
5645,dc_8120
5646,dc_8121
5647,dc_8154
5648,dc_8158
5649,dc_8163
5650,dc_7662
5651,dc_8182
5652,dc_8183
5653,dc_8185
5654,dc_8186
5655,dc_8187
5656,dc_8188
5657,dc_7421
5658,dc_7687
5659,dc_7949
5660,dc_7449
5661,dc_7706
5662,dc_7965
5663,dc_7711
5664,dc_7970
5665,dc_7972
5666,dc_8228
5667,dc_7466
5668,dc_7726
5669,dc_7728
5670,dc_7985
5671,dc_7731
5672,dc_7989
5673,dc_7734
5674,dc_7743
5675,dc_7749
5676,dc_8005
5677,dc_8007
5678,dc_8010
5679,dc_7760
5680,dc_7507
5681,dc_7768
5682,dc_7778
5683,dc_7791
5684,dc_7792
5685,dc_8057
5686,dc_7552
5687,dc_7817
5688,dc_8078
5689,dc_7570
5690,dc_8083
5691,dc_8085
5692,dc_8087
5693,dc_7588
5694,dc_8100
5695,dc_8101
5696,dc_7592
5697,dc_8104
5698,dc_8105
5699,dc_7603
5700,dc_7610
5701,dc_8126
5702,dc_7615
5703,dc_7616
5704,dc_7630
5705,dc_7376
5706,dc_7384
5707,dc_7640
5708,dc_7387
5709,dc_7899
5710,dc_8157
5711,dc_7649
5712,dc_7650
5713,dc_7399
5714,dc_7657
5715,dc_7926
5716,dc_7928
5717,dc_7929
5718,dc_7169
5719,dc_7204
5720,dc_7231
5721,dc_6977
5722,dc_6986
5723,dc_6999
5724,dc_8282
5725,dc_7014
5726,dc_7017
5727,dc_7290
5728,dc_7035
5729,dc_7294
5730,dc_7044
5731,dc_7302
5732,dc_7048
5733,dc_7316
5734,dc_7318
5735,dc_7332
5736,dc_7351
5737,dc_7356
5738,dc_8385
5739,dc_7897
5740,dc_7147
5741,dc_7407
5742,dc_7924
5743,dc_6411
5744,dc_290
5745,dc_6469
5746,dc_8269
5747,dc_6503
5748,dc_6531
5749,dc_6325
5750,dc_6340
5751,dc_6860
5752,dc_6610
5753,dc_6356
5754,dc_6358
5755,dc_6370
5756,dc_6376
5757,dc_6635
5758,dc_6639
5759,dc_7964
5760,dc_6211
5761,dc_3663
5762,dc_3666
5763,dc_6749
5764,dc_6759
5765,dc_6256
5766,dc_6514
5767,dc_6775
5768,dc_6526
5769,dc_6533
5770,dc_6791
5771,dc_6801
5772,dc_6560
5773,dc_6561
5774,dc_4786
5775,dc_6840
5776,dc_6842
5777,dc_3773
5778,dc_6094
5779,dc_6619
5780,dc_4164
5781,dc_4170
5782,dc_4178
5783,dc_4968
5784,dc_4978
5785,dc_3703
5786,dc_5039
5787,dc_4023
5788,dc_5054
5789,dc_3267
5790,dc_1991
5791,dc_3535
5792,dc_5076
5793,dc_3817
5794,dc_3356
5795,dc_3360
5796,dc_3900
5797,dc_8252
5798,dc_3925
5799,dc_1639
5800,dc_1926
5801,dc_3974
5802,dc_3722
5803,dc_3729
5804,dc_1945
5805,dc_6316
5806,dc_1970
5807,dc_7607
5808,dc_1979
5809,dc_1784
5810,dc_7416
5811,dc_1787
5812,dc_1796
5813,dc_4362
5814,dc_4878
5815,dc_4392
5816,dc_4394
5817,dc_4685
5818,dc_4184
5819,dc_4186
5820,dc_4961
5821,dc_5230
5822,dc_4208
5823,dc_919
5824,dc_939
5825,dc_4108
5826,dc_4112
5827,dc_4132
5828,dc_4135
5829,dc_4138
5830,dc_1096
5831,dc_4698
5832,dc_4189
5833,dc_4713
5834,dc_877
5835,dc_890
5836,dc_4770
5837,dc_4260
5838,dc_4264
5839,dc_4526
5840,dc_4020
5841,dc_4799
5842,dc_4822
5843,dc_4829
5844,dc_4078
5845,dc_776
5846,dc_4360
5847,dc_783
5848,dc_4396
5849,dc_4256
5850,dc_4300
5851,dc_4318
5852,dc_4591
5853,dc_3858
5854,dc_5140
5855,dc_562
5856,dc_5173
5857,dc_4420
5858,dc_3782
5859,dc_3811
5860,dc_4324
5861,dc_4836
5862,dc_3813
5863,dc_5098
5864,dc_3635
5865,dc_637
5866,dc_4545
5867,dc_3556
5868,dc_743
5869,dc_3646
5870,dc_4176
5871,dc_4956
5872,dc_4971
5873,dc_3185
5874,dc_3457
5875,dc_3246
5876,dc_3495
5877,dc_3080
5878,dc_3086
5879,dc_3038
5880,dc_3106
5881,dc_3150
5882,dc_3950
5883,dc_5875
5884,dc_5881
5885,dc_5756
5886,dc_5635
5887,dc_5297
5888,dc_5305
5889,dc_8450
5890,dc_8451
5891,dc_8452
5892,dc_8454
5893,dc_8458
5894,dc_8463
5895,dc_8465
5896,dc_8466
5897,dc_8468
5898,dc_8740
5899,dc_8741
5900,dc_8489
5901,dc_8490
5902,dc_8491
5903,dc_8747
5904,dc_8748
5905,dc_8493
5906,dc_8750
5907,dc_8751
5908,dc_8496
5909,dc_8497
5910,dc_8753
5911,dc_8498
5912,dc_8499
5913,dc_8500
5914,dc_8769
5915,dc_8774
5916,dc_8778
5917,dc_8779
5918,dc_8781
5919,dc_8782
5920,dc_8783
5921,dc_8786
5922,dc_8787
5923,dc_8789
5924,dc_8790
5925,dc_8791
5926,dc_8536
5927,dc_8792
5928,dc_8793
5929,dc_8798
5930,dc_8800
5931,dc_8801
5932,dc_8805
5933,dc_8807
5934,dc_8808
5935,dc_8809
5936,dc_8810
5937,dc_8811
5938,dc_8300
5939,dc_8301
5940,dc_8813
5941,dc_8302
5942,dc_8814
5943,dc_8560
5944,dc_8816
5945,dc_8305
5946,dc_8817
5947,dc_8306
5948,dc_8819
5949,dc_8308
5950,dc_8820
5951,dc_8309
5952,dc_8566
5953,dc_8311
5954,dc_8567
5955,dc_8823
5956,dc_8312
5957,dc_8825
5958,dc_8315
5959,dc_8316
5960,dc_8317
5961,dc_8829
5962,dc_8318
5963,dc_8830
5964,dc_8831
5965,dc_8576
5966,dc_8832
5967,dc_8578
5968,dc_8834
5969,dc_8579
5970,dc_8835
5971,dc_8580
5972,dc_8581
5973,dc_8837
5974,dc_8838
5975,dc_8839
5976,dc_8584
5977,dc_8841
5978,dc_8586
5979,dc_8842
5980,dc_8331
5981,dc_8587
5982,dc_8843
5983,dc_8588
5984,dc_8844
5985,dc_8589
5986,dc_8590
5987,dc_8335
5988,dc_8591
5989,dc_8847
5990,dc_8592
5991,dc_8593
5992,dc_8849
5993,dc_8338
5994,dc_8594
5995,dc_8341
5996,dc_8597
5997,dc_8853
5998,dc_8342
5999,dc_8854
6000,dc_8599
6001,dc_8344
6002,dc_8600
6003,dc_8856
6004,dc_8345
6005,dc_8602
6006,dc_8348
6007,dc_8349
6008,dc_8605
6009,dc_8607
6010,dc_8352
6011,dc_8608
6012,dc_8353
6013,dc_8354
6014,dc_8357
6015,dc_8358
6016,dc_8614
6017,dc_8363
6018,dc_8619
6019,dc_8364
6020,dc_8620
6021,dc_8365
6022,dc_8369
6023,dc_8370
6024,dc_8371
6025,dc_8627
6026,dc_8629
6027,dc_8374
6028,dc_8630
6029,dc_8375
6030,dc_8378
6031,dc_8379
6032,dc_8635
6033,dc_8636
6034,dc_8637
6035,dc_8382
6036,dc_8639
6037,dc_8640
6038,dc_8641
6039,dc_8642
6040,dc_8387
6041,dc_8644
6042,dc_8392
6043,dc_8396
6044,dc_8652
6045,dc_8654
6046,dc_8656
6047,dc_8404
6048,dc_8405
6049,dc_8406
6050,dc_8662
6051,dc_8407
6052,dc_8663
6053,dc_8409
6054,dc_8413
6055,dc_8669
6056,dc_8670
6057,dc_8671
6058,dc_8672
6059,dc_8674
6060,dc_8675
6061,dc_8678
6062,dc_8679
6063,dc_8681
6064,dc_8426
6065,dc_8430
6066,dc_8431
6067,dc_8687
6068,dc_8432
6069,dc_8434
6070,dc_8440
6071,dc_8696
6072,dc_8441
6073,dc_8445
6074,dc_8446
6075,dc_8447
6076,dc_8704
6077,dc_8707
6078,dc_8453
6079,dc_8710
6080,dc_8711
6081,dc_8456
6082,dc_8713
6083,dc_8714
6084,dc_8715
6085,dc_8718
6086,dc_8719
6087,dc_8720
6088,dc_8721
6089,dc_8722
6090,dc_8723
6091,dc_8724
6092,dc_8726
6093,dc_8728
6094,dc_8474
6095,dc_8732
6096,dc_8477
6097,dc_8478
6098,dc_8736
6099,dc_8481
6100,dc_8482
6101,dc_8483
6102,dc_8486
6103,dc_8742
6104,dc_8998
6105,dc_8488
6106,dc_8501
6107,dc_8757
6108,dc_8502
6109,dc_8503
6110,dc_8759
6111,dc_8760
6112,dc_8761
6113,dc_8762
6114,dc_8763
6115,dc_8509
6116,dc_8510
6117,dc_8511
6118,dc_8512
6119,dc_8768
6120,dc_8514
6121,dc_8770
6122,dc_8515
6123,dc_8771
6124,dc_8772
6125,dc_8517
6126,dc_8776
6127,dc_8521
6128,dc_8522
6129,dc_8523
6130,dc_8526
6131,dc_8528
6132,dc_8529
6133,dc_8785
6134,dc_8530
6135,dc_8531
6136,dc_8276
6137,dc_8788
6138,dc_8537
6139,dc_8538
6140,dc_8794
6141,dc_8796
6142,dc_8541
6143,dc_8542
6144,dc_8799
6145,dc_8546
6146,dc_8802
6147,dc_8547
6148,dc_8803
6149,dc_8548
6150,dc_8550
6151,dc_8551
6152,dc_8552
6153,dc_8553
6154,dc_8554
6155,dc_8299
6156,dc_8555
6157,dc_8812
6158,dc_8561
6159,dc_8307
6160,dc_8563
6161,dc_8565
6162,dc_8822
6163,dc_8568
6164,dc_8824
6165,dc_8313
6166,dc_8569
6167,dc_8572
6168,dc_8828
6169,dc_8573
6170,dc_8574
6171,dc_8575
6172,dc_8321
6173,dc_8322
6174,dc_8323
6175,dc_8324
6176,dc_8836
6177,dc_8325
6178,dc_8327
6179,dc_8328
6180,dc_8585
6181,dc_8330
6182,dc_8333
6183,dc_8846
6184,dc_8336
6185,dc_8848
6186,dc_8340
6187,dc_8596
6188,dc_8852
6189,dc_8855
6190,dc_8857
6191,dc_8346
6192,dc_8603
6193,dc_8604
6194,dc_8861
6195,dc_8350
6196,dc_8606
6197,dc_8610
6198,dc_8611
6199,dc_8612
6200,dc_8359
6201,dc_8615
6202,dc_8871
6203,dc_8360
6204,dc_8616
6205,dc_8617
6206,dc_8618
6207,dc_8876
6208,dc_8622
6209,dc_8367
6210,dc_8623
6211,dc_8368
6212,dc_8624
6213,dc_8625
6214,dc_8628
6215,dc_8373
6216,dc_8631
6217,dc_8376
6218,dc_8888
6219,dc_8377
6220,dc_8633
6221,dc_8634
6222,dc_8643
6223,dc_8388
6224,dc_8645
6225,dc_8390
6226,dc_8391
6227,dc_8647
6228,dc_8648
6229,dc_8393
6230,dc_8649
6231,dc_8650
6232,dc_8395
6233,dc_8651
6234,dc_8397
6235,dc_8653
6236,dc_8398
6237,dc_8399
6238,dc_8400
6239,dc_8402
6240,dc_8658
6241,dc_8659
6242,dc_8660
6243,dc_8661
6244,dc_8917
6245,dc_8408
6246,dc_8920
6247,dc_8665
6248,dc_8666
6249,dc_8922
6250,dc_8411
6251,dc_8667
6252,dc_8414
6253,dc_8416
6254,dc_8673
6255,dc_8676
6256,dc_8423
6257,dc_8680
6258,dc_8425
6259,dc_8683
6260,dc_8428
6261,dc_8429
6262,dc_8686
6263,dc_8688
6264,dc_8433
6265,dc_8689
6266,dc_8690
6267,dc_8435
6268,dc_8691
6269,dc_8692
6270,dc_8437
6271,dc_8693
6272,dc_8438
6273,dc_8694
6274,dc_8695
6275,dc_8443
6276,dc_8699
6277,dc_8701
6278,dc_8702
6279,dc_8703
6280,dc_8727
6281,dc_8472
6282,dc_8729
6283,dc_8730
6284,dc_8734
6285,dc_8735
6286,dc_8485
6287,dc_8755
6288,dc_8506
6289,dc_8508
6290,dc_8784
6291,dc_8274
6292,dc_8280
6293,dc_8797
6294,dc_8543
6295,dc_8815
6296,dc_8821
6297,dc_8319
6298,dc_8840
6299,dc_8332
6300,dc_8850
6301,dc_8598
6302,dc_8347
6303,dc_8356
6304,dc_8613
6305,dc_8372
6306,dc_8638
6307,dc_8386
6308,dc_8389
6309,dc_8394
6310,dc_8419
6311,dc_8420
6312,dc_8427
6313,dc_8436
6314,dc_8439
6315,dc_9014
6316,dc_8775
6317,dc_8806
6318,dc_8558
6319,dc_8314
6320,dc_8851
6321,dc_8351
6322,dc_8863
6323,dc_8773
6324,dc_8520
6325,dc_8818
6326,dc_8310
6327,dc_8868
6328,dc_8401
6329,dc_8545
6330,dc_7425
6331,dc_8197
6332,dc_8200
6333,dc_8201
6334,dc_6939
6335,dc_8232
6336,dc_4911
6337,dc_8258
6338,dc_8265
6339,dc_3945
6340,dc_6009
6341,dc_6010
6342,dc_6011
6343,dc_6012
6344,dc_6014
6345,dc_6016
6346,dc_6017
6347,dc_8326
6348,dc_6031
6349,dc_6302
6350,dc_6303
6351,dc_6304
6352,dc_6305
6353,dc_6306
6354,dc_6307
6355,dc_6308
6356,dc_6309
6357,dc_6310
6358,dc_6311
6359,dc_6312
6360,dc_6313
6361,dc_6314
6362,dc_6315
6363,dc_6317
6364,dc_6318
6365,dc_6333
6366,dc_6334
6367,dc_3010
6368,dc_8156
6369,dc_7406
6370,dc_7420
6371,dc_5630
6372,dc_8296
6373,dc_8872
6374,dc_8267
6375,dc_8290
6376,dc_8261
6377,dc_8480
6378,dc_8764
